"","Year","X","State","Wage","Total","Number","Standard.error","Percent","Standard.error.1","Fed","Annual","Index","RealWage"
"1",1959,1132,"Poverty Threshold",1.43,NA,NA,NA,NA,NA,0,NA,NA,NA
"2",1960,1133,"Poverty Threshold",1.45,NA,NA,NA,NA,NA,0,NA,NA,NA
"3",1961,1134,"Poverty Threshold",1.47,NA,NA,NA,NA,NA,0,NA,NA,NA
"4",1962,1135,"Poverty Threshold",1.49,NA,NA,NA,NA,NA,0,NA,NA,NA
"5",1963,1136,"Poverty Threshold",1.5,NA,NA,NA,NA,NA,0,NA,NA,NA
"6",1964,1137,"Poverty Threshold",1.52,NA,NA,NA,NA,NA,0,NA,NA,NA
"7",1965,1138,"Poverty Threshold",1.55,NA,NA,NA,NA,NA,0,NA,NA,NA
"8",1966,1139,"Poverty Threshold",1.59,NA,NA,NA,NA,NA,0,NA,NA,NA
"9",1967,1140,"Poverty Threshold",1.64,NA,NA,NA,NA,NA,0,NA,NA,NA
"10",1968,1,"Alabama",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"11",1968,30,"Alaska",2.1,NA,NA,NA,NA,NA,0,NA,NA,NA
"12",1968,59,"Arizona",4.51,NA,NA,NA,NA,NA,0,NA,NA,NA
"13",1968,88,"Arkansas",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"14",1968,117,"California",1.65,NA,NA,NA,NA,NA,0,NA,NA,NA
"15",1968,146,"Colorado",1.13,NA,NA,NA,NA,NA,0,NA,NA,NA
"16",1968,175,"Connecticut",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"17",1968,204,"Delaware",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"18",1968,233,"Federal",1.38,NA,NA,NA,NA,NA,0,NA,NA,NA
"19",1968,262,"Florida",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"20",1968,291,"Georgia",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"21",1968,320,"Hawaii",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"22",1968,349,"Idaho",1.15,NA,NA,NA,NA,NA,0,NA,NA,NA
"23",1968,378,"Illinois",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"24",1968,407,"Indiana",1.15,NA,NA,NA,NA,NA,0,NA,NA,NA
"25",1968,436,"Iowa",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"26",1968,465,"Kansas",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"27",1968,494,"Kentucky",0.7,NA,NA,NA,NA,NA,0,NA,NA,NA
"28",1968,523,"Louisiana",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"29",1968,552,"Maine",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"30",1968,581,"Maryland",1.08,NA,NA,NA,NA,NA,0,NA,NA,NA
"31",1968,610,"Massachusetts",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"32",1968,639,"Michigan",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"33",1968,668,"Minnesota",0.93,NA,NA,NA,NA,NA,0,NA,NA,NA
"34",1968,697,"Mississippi",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"35",1968,726,"Missouri",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"36",1968,755,"Montana",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"37",1968,784,"Nebraska",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"38",1968,813,"Nevada",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"39",1968,842,"New Hampshire",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"40",1968,871,"New Jersey",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"41",1968,900,"New Mexico",1.28,NA,NA,NA,NA,NA,0,NA,NA,NA
"42",1968,929,"New York",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"43",1968,958,"North Carolina",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"44",1968,987,"North Dakota",1.13,NA,NA,NA,NA,NA,0,NA,NA,NA
"45",1968,1016,"Ohio",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"46",1968,1045,"Oklahoma",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"47",1968,1074,"Oregon",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"48",1968,1103,"Pennsylvania",1.15,NA,NA,NA,NA,NA,0,NA,NA,NA
"49",1968,1141,"Poverty Threshold",1.71,NA,NA,NA,NA,NA,0,NA,NA,NA
"50",1968,1189,"Rhode Island",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"51",1968,1218,"South Carolina",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"52",1968,1247,"South Dakota",3.7,NA,NA,NA,NA,NA,0,NA,NA,NA
"53",1968,1276,"Tennessee",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"54",1968,1305,"Texas",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"55",1968,1334,"Utah",1.08,NA,NA,NA,NA,NA,0,NA,NA,NA
"56",1968,1363,"Vermont",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"57",1968,1392,"Virginia",1.38,NA,NA,NA,NA,NA,1,NA,NA,NA
"58",1968,1421,"Washington",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"59",1968,1450,"West Virginia",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"60",1968,1479,"Wisconsin",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"61",1968,1508,"Wyoming",1.2,NA,NA,NA,NA,NA,0,NA,NA,NA
"62",1969,1142,"Poverty Threshold",1.8,NA,NA,NA,NA,NA,0,NA,NA,NA
"63",1970,2,"Alabama",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"64",1970,31,"Alaska",2.1,NA,NA,NA,NA,NA,0,NA,NA,NA
"65",1970,60,"Arizona",4.51,NA,NA,NA,NA,NA,0,NA,NA,NA
"66",1970,89,"Arkansas",1.1,NA,NA,NA,NA,NA,0,NA,NA,NA
"67",1970,118,"California",1.65,NA,NA,NA,NA,NA,0,NA,NA,NA
"68",1970,147,"Colorado",1.13,NA,NA,NA,NA,NA,0,NA,NA,NA
"69",1970,176,"Connecticut",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"70",1970,205,"Delaware",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"71",1970,234,"Federal",1.45,NA,NA,NA,NA,NA,0,NA,NA,NA
"72",1970,263,"Florida",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"73",1970,292,"Georgia",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"74",1970,321,"Hawaii",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"75",1970,350,"Idaho",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"76",1970,379,"Illinois",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"77",1970,408,"Indiana",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"78",1970,437,"Iowa",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"79",1970,466,"Kansas",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"80",1970,495,"Kentucky",0.7,NA,NA,NA,NA,NA,0,NA,NA,NA
"81",1970,524,"Louisiana",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"82",1970,553,"Maine",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"83",1970,582,"Maryland",1.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"84",1970,611,"Massachusetts",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"85",1970,640,"Michigan",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"86",1970,669,"Minnesota",0.93,NA,NA,NA,NA,NA,0,NA,NA,NA
"87",1970,698,"Mississippi",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"88",1970,727,"Missouri",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"89",1970,756,"Montana",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"90",1970,785,"Nebraska",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"91",1970,814,"Nevada",1.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"92",1970,843,"New Hampshire",1.53,NA,NA,NA,NA,NA,0,NA,NA,NA
"93",1970,872,"New Jersey",1.5,NA,NA,NA,NA,NA,0,NA,NA,NA
"94",1970,901,"New Mexico",1.45,NA,NA,NA,NA,NA,0,NA,NA,NA
"95",1970,930,"New York",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"96",1970,959,"North Carolina",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"97",1970,988,"North Dakota",1.23,NA,NA,NA,NA,NA,0,NA,NA,NA
"98",1970,1017,"Ohio",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"99",1970,1046,"Oklahoma",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"100",1970,1075,"Oregon",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"101",1970,1104,"Pennsylvania",1.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"102",1970,1143,"Poverty Threshold",1.91,NA,NA,NA,NA,NA,0,NA,NA,NA
"103",1970,1190,"Rhode Island",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"104",1970,1219,"South Carolina",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"105",1970,1248,"South Dakota",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"106",1970,1277,"Tennessee",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"107",1970,1306,"Texas",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"108",1970,1335,"Utah",1.08,NA,NA,NA,NA,NA,0,NA,NA,NA
"109",1970,1364,"Vermont",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"110",1970,1393,"Virginia",1.45,NA,NA,NA,NA,NA,1,NA,NA,NA
"111",1970,1422,"Washington",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"112",1970,1451,"West Virginia",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"113",1970,1480,"Wisconsin",1.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"114",1970,1509,"Wyoming",1.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"115",1971,1144,"Poverty Threshold",1.99,NA,NA,NA,NA,NA,0,NA,NA,NA
"116",1972,3,"Alabama",1.6,NA,NA,NA,NA,NA,1,NA,NA,NA
"117",1972,32,"Alaska",2.1,NA,NA,NA,NA,NA,0,NA,NA,NA
"118",1972,61,"Arizona",4.51,NA,NA,NA,NA,NA,0,NA,NA,NA
"119",1972,90,"Arkansas",1.2,NA,NA,NA,NA,NA,0,NA,NA,NA
"120",1972,119,"California",1.65,NA,NA,NA,NA,NA,0,NA,NA,NA
"121",1972,148,"Colorado",1.13,NA,NA,NA,NA,NA,0,NA,NA,NA
"122",1972,177,"Connecticut",1.85,NA,NA,NA,NA,NA,0,NA,NA,NA
"123",1972,206,"Delaware",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"124",1972,235,"Federal",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"125",1972,264,"Florida",1.6,NA,NA,NA,NA,NA,1,NA,NA,NA
"126",1972,293,"Georgia",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"127",1972,322,"Hawaii",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"128",1972,351,"Idaho",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"129",1972,380,"Illinois",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"130",1972,409,"Indiana",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"131",1972,438,"Iowa",1.6,NA,NA,NA,NA,NA,1,NA,NA,NA
"132",1972,467,"Kansas",1.6,NA,NA,NA,NA,NA,1,NA,NA,NA
"133",1972,496,"Kentucky",0.7,NA,NA,NA,NA,NA,0,NA,NA,NA
"134",1972,525,"Louisiana",1.6,NA,NA,NA,NA,NA,1,NA,NA,NA
"135",1972,554,"Maine",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"136",1972,583,"Maryland",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"137",1972,612,"Massachusetts",1.75,NA,NA,NA,NA,NA,0,NA,NA,NA
"138",1972,641,"Michigan",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"139",1972,670,"Minnesota",0.93,NA,NA,NA,NA,NA,0,NA,NA,NA
"140",1972,699,"Mississippi",1.6,NA,NA,NA,NA,NA,1,NA,NA,NA
"141",1972,728,"Missouri",1.6,NA,NA,NA,NA,NA,1,NA,NA,NA
"142",1972,757,"Montana",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"143",1972,786,"Nebraska",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"144",1972,815,"Nevada",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"145",1972,844,"New Hampshire",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"146",1972,873,"New Jersey",1.5,NA,NA,NA,NA,NA,0,NA,NA,NA
"147",1972,902,"New Mexico",1.45,NA,NA,NA,NA,NA,0,NA,NA,NA
"148",1972,931,"New York",1.85,NA,NA,NA,NA,NA,0,NA,NA,NA
"149",1972,960,"North Carolina",1.45,NA,NA,NA,NA,NA,0,NA,NA,NA
"150",1972,989,"North Dakota",1.23,NA,NA,NA,NA,NA,0,NA,NA,NA
"151",1972,1018,"Ohio",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"152",1972,1047,"Oklahoma",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"153",1972,1076,"Oregon",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"154",1972,1105,"Pennsylvania",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"155",1972,1145,"Poverty Threshold",2.06,NA,NA,NA,NA,NA,0,NA,NA,NA
"156",1972,1191,"Rhode Island",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"157",1972,1220,"South Carolina",1.6,NA,NA,NA,NA,NA,1,NA,NA,NA
"158",1972,1249,"South Dakota",1,NA,NA,NA,NA,NA,0,NA,NA,NA
"159",1972,1278,"Tennessee",1.6,NA,NA,NA,NA,NA,1,NA,NA,NA
"160",1972,1307,"Texas",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"161",1972,1336,"Utah",1.28,NA,NA,NA,NA,NA,0,NA,NA,NA
"162",1972,1365,"Vermont",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"163",1972,1394,"Virginia",1.6,NA,NA,NA,NA,NA,1,NA,NA,NA
"164",1972,1423,"Washington",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"165",1972,1452,"West Virginia",1.2,NA,NA,NA,NA,NA,0,NA,NA,NA
"166",1972,1481,"Wisconsin",1.45,NA,NA,NA,NA,NA,0,NA,NA,NA
"167",1972,1510,"Wyoming",1.5,NA,NA,NA,NA,NA,0,NA,NA,NA
"168",1973,1146,"Poverty Threshold",2.18,NA,NA,NA,NA,NA,0,NA,NA,NA
"169",1974,1147,"Poverty Threshold",2.42,NA,NA,NA,NA,NA,0,NA,NA,NA
"170",1975,1148,"Poverty Threshold",2.64,NA,NA,NA,NA,NA,0,NA,NA,NA
"171",1976,4,"Alabama",2.25,NA,NA,NA,NA,NA,1,NA,NA,NA
"172",1976,33,"Alaska",2.8,NA,NA,NA,NA,NA,0,NA,NA,NA
"173",1976,62,"Arizona",2.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"174",1976,91,"Arkansas",1.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"175",1976,120,"California",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"176",1976,149,"Colorado",1.13,NA,NA,NA,NA,NA,0,NA,NA,NA
"177",1976,178,"Connecticut",2.26,NA,NA,NA,NA,NA,0,NA,NA,NA
"178",1976,207,"Delaware",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"179",1976,236,"Federal",2.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"180",1976,265,"Florida",2.25,NA,NA,NA,NA,NA,1,NA,NA,NA
"181",1976,294,"Georgia",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"182",1976,323,"Hawaii",2.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"183",1976,352,"Idaho",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"184",1976,381,"Illinois",2.1,NA,NA,NA,NA,NA,0,NA,NA,NA
"185",1976,410,"Indiana",1.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"186",1976,439,"Iowa",2.25,NA,NA,NA,NA,NA,1,NA,NA,NA
"187",1976,468,"Kansas",2.25,NA,NA,NA,NA,NA,1,NA,NA,NA
"188",1976,497,"Kentucky",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"189",1976,526,"Louisiana",2.25,NA,NA,NA,NA,NA,1,NA,NA,NA
"190",1976,555,"Maine",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"191",1976,584,"Maryland",2.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"192",1976,613,"Massachusetts",2.1,NA,NA,NA,NA,NA,0,NA,NA,NA
"193",1976,642,"Michigan",2.2,NA,NA,NA,NA,NA,0,NA,NA,NA
"194",1976,671,"Minnesota",1.8,NA,NA,NA,NA,NA,0,NA,NA,NA
"195",1976,700,"Mississippi",2.25,NA,NA,NA,NA,NA,1,NA,NA,NA
"196",1976,729,"Missouri",2.25,NA,NA,NA,NA,NA,1,NA,NA,NA
"197",1976,758,"Montana",1.8,NA,NA,NA,NA,NA,0,NA,NA,NA
"198",1976,787,"Nebraska",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"199",1976,816,"Nevada",2.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"200",1976,845,"New Hampshire",2.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"201",1976,874,"New Jersey",2.2,NA,NA,NA,NA,NA,0,NA,NA,NA
"202",1976,903,"New Mexico",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"203",1976,932,"New York",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"204",1976,961,"North Carolina",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"205",1976,990,"North Dakota",2.15,NA,NA,NA,NA,NA,0,NA,NA,NA
"206",1976,1019,"Ohio",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"207",1976,1048,"Oklahoma",1.8,NA,NA,NA,NA,NA,0,NA,NA,NA
"208",1976,1077,"Oregon",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"209",1976,1106,"Pennsylvania",2.2,NA,NA,NA,NA,NA,0,NA,NA,NA
"210",1976,1149,"Poverty Threshold",2.8,NA,NA,NA,NA,NA,0,NA,NA,NA
"211",1976,1192,"Rhode Island",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"212",1976,1221,"South Carolina",2.25,NA,NA,NA,NA,NA,1,NA,NA,NA
"213",1976,1250,"South Dakota",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"214",1976,1279,"Tennessee",2.25,NA,NA,NA,NA,NA,1,NA,NA,NA
"215",1976,1308,"Texas",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"216",1976,1337,"Utah",1.63,NA,NA,NA,NA,NA,0,NA,NA,NA
"217",1976,1366,"Vermont",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"218",1976,1395,"Virginia",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"219",1976,1424,"Washington",2.25,NA,NA,NA,NA,NA,0,NA,NA,NA
"220",1976,1453,"West Virginia",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"221",1976,1482,"Wisconsin",2.1,NA,NA,NA,NA,NA,0,NA,NA,NA
"222",1976,1511,"Wyoming",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"223",1977,1150,"Poverty Threshold",2.98,NA,NA,NA,NA,NA,0,NA,NA,NA
"224",1978,1151,"Poverty Threshold",3.2,NA,NA,NA,NA,NA,0,NA,NA,NA
"225",1979,5,"Alabama",2.9,NA,NA,NA,NA,NA,1,NA,NA,NA
"226",1979,34,"Alaska",3.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"227",1979,63,"Arizona",2.9,NA,NA,NA,NA,NA,1,NA,NA,NA
"228",1979,92,"Arkansas",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"229",1979,121,"California",2.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"230",1979,150,"Colorado",1.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"231",1979,179,"Connecticut",2.91,NA,NA,NA,NA,NA,0,NA,NA,NA
"232",1979,208,"Delaware",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"233",1979,237,"Federal",2.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"234",1979,266,"Florida",2.9,NA,NA,NA,NA,NA,1,NA,NA,NA
"235",1979,295,"Georgia",1.23,NA,NA,NA,NA,NA,0,NA,NA,NA
"236",1979,324,"Hawaii",2.65,NA,NA,NA,NA,NA,0,NA,NA,NA
"237",1979,353,"Idaho",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"238",1979,382,"Illinois",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"239",1979,411,"Indiana",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"240",1979,440,"Iowa",2.9,NA,NA,NA,NA,NA,1,NA,NA,NA
"241",1979,469,"Kansas",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"242",1979,498,"Kentucky",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"243",1979,527,"Louisiana",2.9,NA,NA,NA,NA,NA,1,NA,NA,NA
"244",1979,556,"Maine",2.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"245",1979,585,"Maryland",2.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"246",1979,614,"Massachusetts",2.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"247",1979,643,"Michigan",2.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"248",1979,672,"Minnesota",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"249",1979,701,"Mississippi",2.9,NA,NA,NA,NA,NA,1,NA,NA,NA
"250",1979,730,"Missouri",2.9,NA,NA,NA,NA,NA,1,NA,NA,NA
"251",1979,759,"Montana",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"252",1979,788,"Nebraska",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"253",1979,817,"Nevada",2.75,NA,NA,NA,NA,NA,0,NA,NA,NA
"254",1979,846,"New Hampshire",2.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"255",1979,875,"New Jersey",2.5,NA,NA,NA,NA,NA,0,NA,NA,NA
"256",1979,904,"New Mexico",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"257",1979,933,"New York",2.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"258",1979,962,"North Carolina",2.5,NA,NA,NA,NA,NA,0,NA,NA,NA
"259",1979,991,"North Dakota",2.2,NA,NA,NA,NA,NA,0,NA,NA,NA
"260",1979,1020,"Ohio",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"261",1979,1049,"Oklahoma",2,NA,NA,NA,NA,NA,0,NA,NA,NA
"262",1979,1078,"Oregon",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"263",1979,1107,"Pennsylvania",2.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"264",1979,1152,"Poverty Threshold",3.56,NA,NA,NA,NA,NA,0,NA,NA,NA
"265",1979,1193,"Rhode Island",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"266",1979,1222,"South Carolina",2.9,NA,NA,NA,NA,NA,1,NA,NA,NA
"267",1979,1251,"South Dakota",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"268",1979,1280,"Tennessee",2.9,NA,NA,NA,NA,NA,1,NA,NA,NA
"269",1979,1309,"Texas",1.4,NA,NA,NA,NA,NA,0,NA,NA,NA
"270",1979,1338,"Utah",2.33,NA,NA,NA,NA,NA,0,NA,NA,NA
"271",1979,1367,"Vermont",2.9,NA,NA,NA,NA,NA,0,NA,NA,NA
"272",1979,1396,"Virginia",2.35,NA,NA,NA,NA,NA,0,NA,NA,NA
"273",1979,1425,"Washington",2.3,NA,NA,NA,NA,NA,0,NA,NA,NA
"274",1979,1454,"West Virginia",2.2,NA,NA,NA,NA,NA,0,NA,NA,NA
"275",1979,1483,"Wisconsin",2.8,NA,NA,NA,NA,NA,0,NA,NA,NA
"276",1979,1512,"Wyoming",1.6,NA,NA,NA,NA,NA,0,NA,NA,NA
"277",1980,6,"Alabama",3.1,"3,831","810",80,21.2,1.9,1,80.8,2.9442698019802,9.12723638613861
"278",1980,35,"Alaska",3.6,"379","36",17,9.6,4.3,0,80.8,2.9442698019802,10.5993712871287
"279",1980,64,"Arizona",3.1,"2,774","354",53,12.8,1.8,1,80.8,2.9442698019802,9.12723638613861
"280",1980,93,"Arkansas",2.55,"2,249","484",62,21.5,2.4,0,80.8,2.9442698019802,7.5078879950495
"281",1980,122,"California",2.9,"23,748","2,619",144,11,0.6,0,80.8,2.9442698019802,8.53838242574257
"282",1980,151,"Colorado",1.9,"2,869","247",44,8.6,1.5,0,80.8,2.9442698019802,5.59411262376238
"283",1980,180,"Connecticut",3.12,"3,090","255",45,8.3,1.4,0,80.8,2.9442698019802,9.18612178217822
"284",1980,209,"Delaware",2,"578","68",23,11.8,3.8,0,80.8,2.9442698019802,5.8885396039604
"285",1980,238,"Federal",3.1,NA,NA,NA,NA,NA,0,80.8,2.9442698019802,9.12723638613861
"286",1980,267,"Florida",3.1,"10,100","1,692",116,16.7,1,1,80.8,2.9442698019802,9.12723638613861
"287",1980,296,"Georgia",1.25,"5,243","727",76,13.9,1.3,0,80.8,2.9442698019802,3.68033725247525
"288",1980,325,"Hawaii",2.9,"954","81",25,8.5,2.5,0,80.8,2.9442698019802,8.53838242574257
"289",1980,354,"Idaho",2.3,"934","138",33,14.7,3.3,0,80.8,2.9442698019802,6.77182054455445
"290",1980,383,"Illinois",2.3,"11,259","1,386",105,12.3,0.9,0,80.8,2.9442698019802,6.77182054455445
"291",1980,412,"Indiana",2,"5,490","645",72,11.8,1.2,0,80.8,2.9442698019802,5.8885396039604
"292",1980,441,"Iowa",3.1,"2,868","311",50,10.8,1.6,1,80.8,2.9442698019802,9.12723638613861
"293",1980,470,"Kansas",1.6,"2,286","215",41,9.4,1.7,0,80.8,2.9442698019802,4.71083168316832
"294",1980,499,"Kentucky",2.15,"3,641","701",75,19.3,1.8,0,80.8,2.9442698019802,6.33018007425743
"295",1980,528,"Louisiana",3.1,"4,273","868",83,20.3,1.7,1,80.8,2.9442698019802,9.12723638613861
"296",1980,557,"Maine",3.1,"1,077","158",35,14.6,3,0,80.8,2.9442698019802,9.12723638613861
"297",1980,586,"Maryland",3.1,"4,104","389",56,9.5,1.3,0,80.8,2.9442698019802,9.12723638613861
"298",1980,615,"Massachusetts",3.1,"5,725","542",66,9.5,1.1,0,80.8,2.9442698019802,9.12723638613861
"299",1980,644,"Michigan",3.1,"9,227","1,194",97,12.9,1,0,80.8,2.9442698019802,9.12723638613861
"300",1980,673,"Minnesota",2.9,"3,920","342",52,8.7,1.3,0,80.8,2.9442698019802,8.53838242574257
"301",1980,702,"Mississippi",3.1,"2,429","591",68,24.3,2.5,1,80.8,2.9442698019802,9.12723638613861
"302",1980,731,"Missouri",3.1,"4,800","625",70,13,1.4,1,80.8,2.9442698019802,9.12723638613861
"303",1980,760,"Montana",2,"774","102",29,13.2,3.4,0,80.8,2.9442698019802,5.8885396039604
"304",1980,789,"Nebraska",1.6,"1,532","199",40,13,2.4,0,80.8,2.9442698019802,4.71083168316832
